season,snapshotAt,date,market,marketGroup,player,team,opponent,pitcher,line,americanOdds,sportsbookImpliedPercent,finalProbabilityPercent,finalEdgePercent,edgeBucket,probabilityBucket,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,hasWeatherBoost,hasSavantBoost,hasOddsMovementBoost,missingData,actualStat,result,overHit,push,profitUnits,calculatedImpliedPercent,calculatedEdgePercent,edgeDelta,mathStatus,warnings
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,13.5,-909,90.09,81.97,-8.12,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.0892,0.0008,-0.0008,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,9,-159,61.39,53.22,-8.17,<0%,50-55%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,61.39,0.0,0.0,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,12.5,-2000,95.24,87.04,-8.2,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,95.2381,0.0019,-0.0019,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,7.5,-2000,95.24,87.02,-8.22,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,95.2381,0.0019,-0.0019,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,7.5,140,41.67,33.39,-8.27,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,41.6667,0.0033,-0.0033,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,8,-2500,96.15,87.82,-8.34,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,96.1538,-8.3338,-0.0062,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,DET vs BOS,DET,BOS,,7,139,41.84,33.5,-8.34,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,41.841,-8.341,0.001,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,6.5,-769,88.49,80.11,-8.38,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,88.4925,-0.0025,0.0025,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,7,-2000,95.24,86.78,-8.46,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,95.2381,0.0019,-0.0019,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,10,250,28.57,20.11,-8.46,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,28.5714,-0.0014,0.0014,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,4,-909,90.09,81.61,-8.48,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.0892,-8.4792,-0.0008,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,6.5,-909,90.09,81.61,-8.48,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.0892,0.0008,-0.0008,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,9.5,-154,60.63,52.14,-8.49,<0%,50-55%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,60.6299,0.0001,-0.0001,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,7.5,138,42.02,33.39,-8.62,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,42.0168,-8.6268,0.0068,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,9.5,-2500,96.15,87.45,-8.7,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,96.1538,-8.7038,0.0038,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,12,-385,79.38,70.68,-8.7,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,79.3814,-0.0014,0.0014,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,12.5,-256,71.91,63.17,-8.74,<0%,60-65%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,71.9101,-0.0001,0.0001,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,9,-333,76.91,68.15,-8.75,<0%,65-70%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,76.9053,0.0047,-0.0047,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,12.5,-435,81.31,72.41,-8.9,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,81.3084,0.0016,-0.0016,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,11.5,-3333,97.09,88.13,-8.96,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,97.0871,-8.9571,-0.0029,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,11.5,-244,70.93,61.87,-9.06,<0%,60-65%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,70.9302,-0.0002,0.0002,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,12,-400,80.0,70.9,-9.1,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,80.0,0.0,0.0,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,6.5,-833,89.28,80.11,-9.17,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,89.2819,-0.0019,0.0019,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,KC vs CLE,KC,CLE,,13.5,-1000,90.91,81.66,-9.25,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.9091,0.0009,-0.0009,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,DET vs BOS,DET,BOS,,13.5,-1000,90.91,81.66,-9.25,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.9091,0.0009,-0.0009,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,4,-2500,96.15,86.88,-9.28,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,96.1538,-9.2738,-0.0062,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,3.5,-2500,96.15,86.88,-9.28,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,96.1538,-9.2738,-0.0062,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,9.5,-115,53.49,44.2,-9.28,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,53.4884,0.0016,-0.0016,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,9.5,-115,53.49,44.2,-9.28,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,53.4884,0.0016,-0.0016,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,10.5,-164,62.12,52.74,-9.38,<0%,50-55%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,62.1212,-0.0012,0.0012,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,13.5,-286,74.09,64.51,-9.58,<0%,60-65%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,74.0933,-0.0033,0.0033,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,8.5,-3333,97.09,87.45,-9.63,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,97.0871,-9.6371,0.0071,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,10,-3333,97.09,87.34,-9.75,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,97.0871,-9.7471,-0.0029,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,12.5,-345,77.53,67.69,-9.84,<0%,65-70%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,77.5281,0.0019,-0.0019,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,10.5,-5000,98.04,88.18,-9.86,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-9.8592,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,6.5,-175,63.64,53.77,-9.87,<0%,50-55%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,63.6364,0.0036,-0.0036,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,12.5,-3333,97.09,87.04,-10.05,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,97.0871,-10.0471,-0.0029,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,12,-3333,97.09,87.04,-10.05,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,97.0871,-10.0471,-0.0029,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,3.5,-2000,95.24,85.15,-10.09,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,95.2381,-10.0881,-0.0019,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,MIA vs BAL,MIA,BAL,,6.5,-294,74.62,64.45,-10.17,<0%,60-65%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,74.6193,0.0007,-0.0007,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,6,-3333,97.09,86.88,-10.21,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,97.0871,-10.2071,-0.0029,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,8.5,132,43.1,32.85,-10.25,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,43.1034,-0.0034,0.0034,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,7.5,-5000,98.04,87.75,-10.29,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-10.2892,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,DET vs BOS,DET,BOS,,8,-109,52.15,41.8,-10.35,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,52.1531,-0.0031,0.0031,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,12.5,-278,73.54,63.17,-10.38,<0%,60-65%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,73.545,-0.005,0.005,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,11,-196,66.22,55.83,-10.39,<0%,55-60%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,66.2162,0.0038,-0.0038,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,5,-333,76.91,66.48,-10.43,<0%,65-70%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,76.9053,0.0047,-0.0047,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,3.5,-833,89.28,78.72,-10.56,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,89.2819,-10.5619,0.0019,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,8.5,-5000,98.04,87.45,-10.59,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-10.5892,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,12.5,-400,80.0,69.35,-10.65,<0%,65-70%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,80.0,0.0,0.0,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,11.5,-5000,98.04,87.34,-10.7,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-10.6992,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,11,-5000,98.04,87.34,-10.7,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-10.6992,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,10.5,-5000,98.04,87.34,-10.7,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-10.6992,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,9,-1111,91.74,81.01,-10.73,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,91.7424,-0.0024,0.0024,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,9.5,-1000,90.91,80.13,-10.78,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.9091,0.0009,-0.0009,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,5.5,-1000,90.91,79.99,-10.92,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.9091,0.0009,-0.0009,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,4,-1000,90.91,79.99,-10.92,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.9091,-10.9191,-0.0009,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,5.5,-1000,90.91,79.99,-10.92,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,90.9091,0.0009,-0.0009,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,13.5,-1111,91.74,80.77,-10.98,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,91.7424,-0.0024,0.0024,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,12.5,-5000,98.04,87.04,-11.0,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-10.9992,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,6,-132,56.9,45.9,-11.0,<0%,45-50%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,56.8966,0.0034,-0.0034,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,6.5,-5000,98.04,86.88,-11.16,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-11.1592,-0.0008,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,7,-333,76.91,65.63,-11.27,<0%,65-70%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,76.9053,0.0047,-0.0047,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,11,-204,67.11,55.83,-11.27,<0%,55-60%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,67.1053,0.0047,-0.0047,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,12.5,-417,80.66,69.35,-11.31,<0%,65-70%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,80.6576,0.0024,-0.0024,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,8,-5000,98.04,86.7,-11.33,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,98.0392,-11.3392,0.0092,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,9.5,-10000,99.01,87.45,-11.56,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.0099,-11.5599,-0.0001,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,9.5,-10000,99.01,87.45,-11.56,<0%,70%+,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.0099,-11.5599,-0.0001,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,8.5,-118,54.13,42.44,-11.69,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,54.1284,-11.6884,-0.0016,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,9,-116,53.7,41.93,-11.77,<0%,<45%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,53.7037,-0.0037,0.0037,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,4.5,-357,78.12,66.19,-11.93,<0%,65-70%,Medium,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,78.1182,0.0018,-0.0018,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,11.5,-16667,99.4,87.34,-12.07,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.4036,-12.0636,-0.0064,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,11,-16667,99.4,87.34,-12.07,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.4036,-12.0636,-0.0064,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,9.5,-25000,99.6,87.45,-12.15,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.6016,-12.1516,0.0016,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,9,-25000,99.6,87.45,-12.15,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.6016,-12.1516,0.0016,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,11.5,-25000,99.6,87.34,-12.27,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.6016,-12.2616,-0.0084,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,LAA vs CWS,LAA,CWS,,11.5,-1111,91.74,79.4,-12.34,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,91.7424,-0.0024,0.0024,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,10.5,-50000,99.8,87.34,-12.46,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.8004,-12.4604,0.0004,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,3.5,-1111,91.74,79.24,-12.51,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,91.7424,-12.5024,-0.0076,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,5,-1111,91.74,79.24,-12.51,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,91.7424,-0.0024,0.0024,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,11.5,-227,69.42,56.87,-12.55,<0%,55-60%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,69.419,0.001,-0.001,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,12.5,-25000,99.6,87.04,-12.56,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.6016,-12.5616,0.0016,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,AZ vs PIT,AZ,PIT,,12,-25000,99.6,87.04,-12.56,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.6016,-12.5616,0.0016,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,HOU vs LAD,HOU,LAD,,12.5,-50000,99.8,87.04,-12.76,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.8004,-12.7604,0.0004,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,12.5,-50000,99.8,87.04,-12.76,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.8004,-12.7604,0.0004,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SEA vs ATL,SEA,ATL,,12,-50000,99.8,87.04,-12.76,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.8004,-12.7604,0.0004,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,5.5,-50000,99.8,86.88,-12.93,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,99.8004,-12.9204,-0.0096,warning,extreme_non_hr_odds
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,9.5,-116,53.7,40.68,-13.03,<0%,<45%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,53.7037,-0.0037,0.0037,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,9.5,-116,53.7,40.68,-13.03,<0%,<45%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,53.7037,-0.0037,0.0037,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,TB vs TOR,TB,TOR,,13.5,-1667,94.34,80.09,-14.25,<0%,70%+,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,94.3407,-0.0007,0.0007,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,10.5,-159,61.39,46.13,-15.26,<0%,45-50%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,61.39,0.0,0.0,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,10.5,-159,61.39,46.13,-15.26,<0%,45-50%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,61.39,-15.26,0.0,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,10.5,-161,61.69,46.23,-15.46,<0%,45-50%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,61.6858,0.0042,-0.0042,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,SF vs SD,SF,SD,,13,130,43.48,27.81,-15.67,<0%,<45%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,43.4783,0.0017,-0.0017,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,12.5,-303,75.19,59.41,-15.78,<0%,55-60%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,75.1861,0.0039,-0.0039,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,COL vs NYM,COL,NYM,,12,-278,73.54,57.62,-15.93,<0%,55-60%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,73.545,-0.005,0.005,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,12.5,-312,75.73,59.41,-16.32,<0%,55-60%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,75.7282,-16.3182,-0.0018,ok,
2026,2026-05-06T05:58:24.959839+00:00,2026-05-06,game_total_runs,other,WSH vs MIN,WSH,MIN,,12,-286,74.09,57.62,-16.48,<0%,55-60%,High,Negative edge,,,,0,0,0,,,ungraded,,0,0.0,74.0933,-16.4733,-0.0067,ok,
