snapshotAt,gradedAt,season,date,market,player,team,opponent,pitcher,line,americanOdds,actualStat,result,profitUnits,finalProbabilityPercent,sportsbookImpliedPercent,finalEdgePercent,confidence,recommendation,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent,missingData,gradeNote
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Otto Lopez,MIA,PHI,Aaron Nola,0.5,100.0,1.0,win,1.0,60.77,50.0,10.77,Medium,Positive edge,-0.13,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Jasson Domínguez,NYY,BAL,Shane Baz,1.5,142.0,1.0,loss,-1.0,52.09,41.32,10.77,Medium,Positive edge,-0.14,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Jakob Marsee,MIA,PHI,Aaron Nola,0.5,152.0,2.0,win,1.52,50.34,39.68,10.66,Medium,Positive edge,-0.13,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Sal Frelick,MIL,STL,Kyle Leahy,0.5,168.0,1.0,win,1.68,47.96,37.31,10.64,Medium,Positive edge,0.43,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Trea Turner,PHI,MIA,Janson Junk,1.5,142.0,0.0,loss,-1.0,51.8,41.32,10.48,Medium,Positive edge,-0.13,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Ezequiel Tovar,COL,NYM,Huascar Brazobán,0.5,141.0,0.0,loss,-1.0,51.97,41.49,10.47,Medium-High,Positive edge,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Jazz Chisholm Jr.,NYY,BAL,Shane Baz,0.5,132.0,1.0,win,1.32,53.52,43.1,10.42,Medium,Positive edge,-0.12,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Jake Bauers,MIL,STL,Kyle Leahy,0.5,155.0,1.0,win,1.55,49.52,39.22,10.3,Medium,Positive edge,0.43,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Wilyer Abreu,BOS,DET,Tarik Skubal,0.5,139.0,1.0,win,1.39,52.04,41.84,10.2,Medium,Positive edge,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Starling Marte,KCR,CLE,Tanner Bibee,0.5,142.0,,ungraded,0.0,51.47,41.32,10.15,Medium,Positive edge,0.54,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,J.T. Realmuto,PHI,MIA,Janson Junk,0.5,169.0,,ungraded,0.0,47.14,37.17,9.97,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Paul Goldschmidt,NYY,BAL,Shane Baz,0.5,146.0,1.0,win,1.46,50.54,40.65,9.89,Medium,Positive edge,-0.12,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Trea Turner,PHI,MIA,Janson Junk,1.5,136.0,0.0,loss,-1.0,52.22,42.37,9.85,Medium,Positive edge,-0.13,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Bryson Stott,PHI,MIA,Janson Junk,0.5,166.0,0.0,loss,-1.0,47.31,37.59,9.71,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Ryan Vilade,TBR,TOR,Eric Lauer,0.5,164.0,1.0,win,1.64,47.55,37.88,9.67,Medium-High,Positive edge,,0.8,-1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Vinnie Pasquantino,KCR,CLE,Tanner Bibee,0.5,136.0,2.0,win,1.36,51.89,42.37,9.52,Medium,Positive edge,0.54,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Nathaniel Lowe,CIN,CHC,Edward Cabrera,0.5,167.0,0.0,loss,-1.0,46.89,37.45,9.44,Medium,Positive edge,-0.49,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Angel Martínez,CLE,KCR,Michael Wacha,0.5,155.0,1.0,win,1.55,48.63,39.22,9.41,Medium,Positive edge,0.54,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Adolis García,PHI,MIA,Janson Junk,0.5,162.0,2.0,win,1.62,47.54,38.17,9.37,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Liam Hicks,MIA,PHI,Aaron Nola,1.5,127.0,0.0,loss,-1.0,53.34,44.05,9.29,Medium,Positive edge,-0.18,1.2,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Luis Rengifo,MIL,STL,Kyle Leahy,0.5,176.0,1.0,win,1.76,45.52,36.23,9.29,Medium,Positive edge,0.43,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Alec Burleson,STL,MIL,Chad Patrick,1.5,121.0,0.0,loss,-1.0,54.49,45.25,9.24,Medium,Positive edge,0.89,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Brandon Marsh,PHI,MIA,Janson Junk,1.5,148.0,1.0,loss,-1.0,49.45,40.32,9.13,Medium,Positive edge,-0.18,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Brett Baty,NYM,COL,Tomoyuki Sugano,1.5,163.0,0.0,loss,-1.0,47.08,38.02,9.06,Medium,Positive edge,-0.53,0.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,J.T. Realmuto,PHI,MIA,Janson Junk,0.5,158.0,,ungraded,0.0,47.77,38.76,9.01,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Jac Caglianone,KCR,CLE,Tanner Bibee,0.5,131.0,1.0,win,1.31,52.26,43.29,8.97,Medium,Positive edge,0.54,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,MJ Melendez,NYM,COL,Tomoyuki Sugano,0.5,174.0,0.0,loss,-1.0,45.47,36.5,8.97,Medium,Positive edge,-0.53,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Gleyber Torres,DET,BOS,Payton Tolle,0.5,132.0,,ungraded,0.0,52.04,43.1,8.94,Medium,Positive edge,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Otto Lopez,MIA,PHI,Aaron Nola,1.5,119.0,1.0,loss,-1.0,54.58,45.66,8.92,Medium,Positive edge,-0.18,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Kyle Karros,COL,NYM,Huascar Brazobán,0.5,145.0,1.0,win,1.45,49.7,40.82,8.88,Medium-High,Positive edge,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Cody Bellinger,NYY,BAL,Shane Baz,1.5,115.0,3.0,win,1.15,55.36,46.51,8.85,Medium,Positive edge,-0.14,1.2,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Alec Bohm,PHI,MIA,Janson Junk,0.5,191.0,0.0,loss,-1.0,43.22,34.36,8.85,Medium,Positive edge,-0.13,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Riley Greene,DET,BOS,Payton Tolle,0.5,131.0,1.0,win,1.31,52.12,43.29,8.83,Medium,Positive edge,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,TJ Friedl,CIN,CHC,Edward Cabrera,0.5,169.0,0.0,loss,-1.0,45.98,37.17,8.81,Medium,Positive edge,-0.49,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Masyn Winn,STL,MIL,Chad Patrick,0.5,130.0,1.0,win,1.3,52.22,43.48,8.74,Medium,Positive edge,0.43,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Riley Greene,DET,BOS,Payton Tolle,0.5,130.0,1.0,win,1.3,52.19,43.48,8.71,Medium,Positive edge,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Jesús Sánchez,TOR,TBR,Nick Martinez,0.5,153.0,1.0,win,1.53,48.21,39.53,8.68,Medium,Positive edge,,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,J.T. Realmuto,PHI,MIA,Janson Junk,0.5,154.0,,ungraded,0.0,48.02,39.37,8.65,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,No batter game log found.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Connor Norby,MIA,PHI,Aaron Nola,0.5,125.0,0.0,loss,-1.0,53.05,44.44,8.6,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Jake Bauers,MIL,STL,Kyle Leahy,1.5,147.0,2.0,win,1.47,49.08,40.49,8.6,Medium,Positive edge,0.89,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Xavier Edwards,MIA,PHI,Aaron Nola,1.5,131.0,1.0,loss,-1.0,51.84,43.29,8.55,Medium,Positive edge,-0.18,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Maikel Garcia,KCR,CLE,Tanner Bibee,1.5,128.0,0.0,loss,-1.0,52.37,43.86,8.51,Medium,Positive edge,1.13,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Nathan Church,STL,MIL,Chad Patrick,0.5,128.0,1.0,win,1.28,52.37,43.86,8.51,Medium,Positive edge,0.43,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Joe Mack,MIA,PHI,Aaron Nola,0.5,131.0,0.0,loss,-1.0,51.79,43.29,8.5,Medium,Positive edge,-0.13,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Kyle Schwarber,PHI,MIA,Janson Junk,0.5,151.0,0.0,loss,-1.0,48.21,39.84,8.37,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Adley Rutschman,BAL,NYY,Cam Schlittler,0.5,135.0,1.0,win,1.35,50.8,42.55,8.25,Medium,Positive edge,-0.12,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Carson Benge,NYM,COL,Tomoyuki Sugano,0.5,191.0,1.0,win,1.91,42.62,34.36,8.25,Medium,Positive edge,-0.53,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Connor Norby,MIA,PHI,Aaron Nola,0.5,122.0,0.0,loss,-1.0,53.29,45.05,8.24,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Garrett Mitchell,MIL,STL,Kyle Leahy,1.5,143.0,0.0,loss,-1.0,49.35,41.15,8.2,Medium,Positive edge,0.89,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Trent Grisham,NYY,BAL,Shane Baz,0.5,130.0,2.0,win,1.3,51.67,43.48,8.19,Medium,Positive edge,-0.12,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Sal Frelick,MIL,STL,Kyle Leahy,1.5,162.0,1.0,loss,-1.0,46.36,38.17,8.19,Medium,Positive edge,0.89,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Jordan Walker,STL,MIL,Chad Patrick,1.5,112.0,1.0,loss,-1.0,55.26,47.17,8.09,Medium,Positive edge,0.89,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Xavier Edwards,MIA,PHI,Aaron Nola,1.5,127.0,1.0,loss,-1.0,52.14,44.05,8.09,Medium,Positive edge,-0.18,,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,pitcher_strikeouts,Michael Wacha,KCR,CLE,Michael Wacha,4.5,118.0,3.0,loss,-1.0,53.95,45.87,8.08,Medium,Positive edge,-0.4,,1.5,PropLine game moneyline/total context | Self-stored odds movement snapshots,Pitcher strikeouts from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Kyle Schwarber,PHI,MIA,Janson Junk,0.5,148.0,0.0,loss,-1.0,48.4,40.32,8.08,Medium,Positive edge,-0.13,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Joe Mack,MIA,PHI,Aaron Nola,0.5,127.0,0.0,loss,-1.0,52.09,44.05,8.04,Medium,Positive edge,-0.13,,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_total_bases,Otto Lopez,MIA,PHI,Aaron Nola,1.5,112.0,1.0,loss,-1.0,55.19,47.17,8.02,Medium,Positive edge,-0.18,1.8,1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter total bases from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Colt Keith,DET,BOS,Payton Tolle,0.5,124.0,1.0,win,1.24,52.66,44.64,8.01,Medium,Positive edge,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Roman Anthony,BOS,DET,Tarik Skubal,0.5,141.0,0.0,loss,-1.0,49.4,41.49,7.9,Medium,Positive edge,0.4,0.8,-1.5,PropLine game moneyline/total context | Batter-vs-pitcher sample | Self-stored odds movement snapshots,Batter hits from game log.
2026-05-04T21:59:25.624015+00:00,2026-05-07T16:29:46.746198+00:00,2026,2026-05-04,batter_hits,Troy Johnston,COL,NYM,Huascar Brazobán,0.5,100.0,0.0,loss,-1.0,57.87,50.0,7.87,Medium-High,Positive edge,-0.53,0.8,,PropLine game moneyline/total context | Self-stored odds movement snapshots,Batter hits from game log.
